List for Camilo
Species;No;Year;Month;Sex;Prey;Count;Measured;Weighting;Fish.length;Fish.weight;Dolphin.length;Place;COD;Date
Tursiops truncatus;3TTR04;4;3;Female ;Mackerel;4;4;0.5000;333.188;306.841;248.00;Camelle/Camari¤as;;15/03/04
Tursiops truncatus;3TTR04;4;3;Female ;Mackerel;4;4;0.5000;227.118;86.963;248.00;Camelle/Camari¤as;;15/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Mullet;2;2;0.5000;410.746;599.667;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Mullet;2;2;0.5000;400.376;551.392;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Hake;2;2;0.5000;278.980;158.312;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Hake;2;2;0.5000;275.111;152.001;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;266.141;219.122;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;203.645;75.863;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;208.119;82.561;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;270.588;234.284;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;185.804;53.256;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;203.645;75.863;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;163.490;32.801;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;194.724;63.779;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;217.039;97.295;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;194.724;63.779;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;194.724;63.779;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;181.330;48.519;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;132.255;15.072;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;118.861;10.323;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;154.569;26.615;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;165.713;34.505;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;201.421;72.696;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;5TTR04;4;3;Male   ;Trisopterus;18;18;0.5000;160.993;35.852;230.00;P. Casti¤eiras/Riveira;;05/03/04
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;206.191;41.764;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;199.012;36.435;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;148.713;11.889;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;177.452;23.437;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;173.851;21.660;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;191.810;31.616;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;213.370;47.650;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;188.232;29.405;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;170.272;19.996;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;209.769;44.626;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;195.411;33.962;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;181.052;25.319;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;136.143;8.474;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;173.851;21.660;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;177.452;23.437;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;155.892;14.247;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;152.313;13.032;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;145.134;10.828;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;200.809;43.936;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;189.344;36.095;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;166.344;23.409;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;212.344;52.958;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;189.344;36.095;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;183.611;32.569;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;200.809;43.936;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;154.808;18.408;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;177.808;29.253;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;212.344;52.958;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;143.273;14.209;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;108.808;5.662;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;154.808;18.408;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;131.808;10.751;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;120.272;7.915;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;85.737;2.552;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Blue whiting;35;35;0.5000;103.004;4.714;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;T.esmarkii;2;2;0.5000;366.241;588.301;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;T.esmarkii;2;2;0.5000;353.520;521.601;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;94TTR00;0;4;Female ;Fish2;1;1;0.5000;;0.000;310.00;P. Espi¤eirido;;05/04/00
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;190.639;30.879;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;204.026;40.100;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;187.967;29.246;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;177.253;23.336;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;190.639;30.879;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;158.521;15.192;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;161.193;16.199;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;155.826;14.224;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;187.967;29.246;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;187.967;29.246;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;185.294;27.678;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;153.746;17.990;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;162.310;21.564;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;170.944;25.645;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;188.070;35.290;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;196.633;40.955;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;136.620;12.121;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;145.183;14.853;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;162.310;21.564;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;162.310;21.564;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;384.435;463.154;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;162.310;21.564;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;188.070;35.290;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;170.944;25.645;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;196.633;40.955;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;170.944;25.645;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;170.944;25.645;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;205.196;47.229;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;162.310;21.564;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Blue whiting;127;30;2.1167;153.746;17.990;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Hake;10;10;0.5000;204.916;64.444;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Hake;10;10;0.5000;210.696;69.883;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Hake;10;10;0.5000;132.547;18.114;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Hake;10;10;0.5000;181.471;45.234;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Hake;10;10;0.5000;181.471;45.234;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Hake;10;10;0.5000;375.594;376.456;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Hake;10;10;0.5000;366.364;350.136;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Hake;10;10;0.5000;384.823;404.040;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Hake;10;10;0.5000;345.688;295.629;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Hake;10;10;0.5000;324.192;245.203;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Scad;2;2;0.5000;309.050;275.474;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Trisopterus;3;3;0.5000;195.548;64.826;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Trisopterus;3;3;0.5000;205.511;78.603;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Trisopterus;3;3;0.5000;135.658;16.515;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;89.070;5.053;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;102.517;8.375;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;57.252;1.032;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;62.497;1.414;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;79.721;3.392;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;122.178;15.737;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;112.673;11.762;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;112.673;11.762;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;112.673;11.762;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;107.935;10.079;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;75.066;2.732;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;79.721;3.392;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;79.721;3.392;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;70.427;2.172;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;75.066;2.732;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;103.207;8.580;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Gadiculus;22;21;0.5238;79.721;3.392;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;91;1;Male   ;Gadiculus;22;21;0.5238;99.824;7.611;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;91;1;Male   ;Gadiculus;22;21;0.5238;102.517;8.375;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;91;1;Male   ;Gadiculus;22;21;0.5238;105.235;9.202;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;91;1;Male   ;Gadiculus;22;21;0.5238;107.935;10.079;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;91;1;Male   ;Scad;2;2;0.5000;277.893;194.109;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Eledone;3;3;1.0000;81.150;114.531;290.00;Muros;Unknown;31/12/90
Tursiops truncatus;TT1;90;12;Male   ;Eledone;3;3;1.0000;89.786;154.613;290.00;Muros;Unknown;31/12/90
